time,text,support,against,post_id,year,month
2018年5月21日 12:27:28,"['報食環啦', '開post當報咗食環啊？', '', 'BTW，影張相睇下有幾溶溶爛爛']",0,0,673234,2018,5
2018年5月21日 11:12:20,"['label姐。。。紙一張。。好過係昆蟲丫', '溶溶爛爛個下野 好撚想嘔呀']",0,0,673234,2018,5
2018年5月21日 11:09:16,"['label姐。。。紙一張。。好過係昆蟲丫', '0']",0,1,673234,2018,5
2024年1月31日 19:11:38,"['屌佢老味 咩學校', '405']",6,4,3615384,2024,1
2024年1月31日 22:30:06,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '@siu_.8._', '@tsz8859', '@guo_chit_chit', '', 'tsz8859', '', 'guo_chit_chit', '', 'siu_.8._', '', '見到有人話報咗畀hk01 愛協同佢哋學校', '推撚到佢哋仆街', '324']",3,9,3615384,2024,1
2024年1月31日 21:47:05,"['仲叫人係香港生，生撚到不知所謂！一個玩乞丐一個玩貓，屌你老母！', '334']",18,8,3615384,2024,1
2024年1月31日 22:15:19,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '@siu_.8._', '@tsz8859', '@guo_chit_chit', '177']",2,10,3615384,2024,1
2024年1月31日 22:00:27,"['唔敢睇 香港？', '香港公屋走廊', '幾個中學生想捉隻貓', '隻貓受驚', '好似窗邊跳咗落街', '太濛 睇唔清 鏡頭又跟唔到', '149']",4,5,3615384,2024,1
2024年1月31日 21:45:12,"['掉班仆街仔去支那動物園同馬騮一齊捉老鼠啦', '112']",6,1,3615384,2024,1
2024年1月31日 22:17:41,"['依家香港真係多左好多生番 淨係睇啲人點行路都feel到', '102']",0,6,3615384,2024,1
2024年1月31日 22:01:50,"['', '睇唔清啲id', '71']",2,2,3615384,2024,1
2024年1月31日 22:19:21,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '@guo_chit_chit', '@tsz8859', '@siu_.8._', '', '', 'Buddhist Yip Kei Nam Memorial College', '68']",0,6,3615384,2024,1
2024年1月31日 22:52:45,"['顯示更多', '', 'tsz8859', '', 'guo_chit_chit', '', 'siu_.8._', '', '見到有人話報咗畀hk01 愛協同佢哋學校', '推撚到佢哋仆街', '', '疑似同一隻貓', '@bsismk', '拍片個條友', 'Confirmed 係葉紀南', '', '', 'https://www.byknmc.edu.hk/Achievement/Single/372/competition/1', '許峻瑋個名有兩個不常用字', '加上盧俊灝呢個名都有係籃球隊出現', '唔會錯', '63']",2,3,3615384,2024,1
2024年1月31日 22:42:41,"['顯示更多', '@siu_.8._', '@tsz8859', '@guo_chit_chit', '', 'tsz8859', '', 'guo_chit_chit', '', 'siu_.8._', '', '見到有人話報咗畀hk01 愛協同佢哋學校', '推撚到佢哋仆街', '', '疑似同一隻貓', '自己害死自己隻貓']",59,3,3615384,2024,1
2024年1月31日 22:41:16,"['顯示更多', '其中一個係@_d2rty_2', '@siu_.8._', '@tsz8859', '@guo_chit_chit', '', 'tsz8859', '', 'guo_chit_chit', '', 'siu_.8._', '', '見到有人話報咗畀hk01 愛協同佢哋學校', '推撚到佢哋仆街', '', '疑似同一隻貓', '58']",2,5,3615384,2024,1
2024年1月31日 22:35:25,"['我仲以為係隻貓出左去冷氣機度，然後班友推佢搞到跌左落街', '公道講句，咁樣唔算專登吧', '邊個估到隻貓光速就轉彎飛左落去', '屌你老母你係咪讀緊匡智學校', '第一個學生又用腳攔又大踩步嚇貓都叫唔算專登', '48']",1,1,3615384,2024,1
2024年1月31日 22:11:18,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '46']",1,2,3615384,2024,1
2024年1月31日 22:29:13,"['我仲以為係隻貓出左去冷氣機度，然後班友推佢搞到跌左落街', '公道講句，咁樣唔算專登吧', '邊個估到隻貓光速就轉彎飛左落去', '條友諗住用腳踢隻貓喎', '係我眼殘定點', '食飽飯冇屎屙走去搞鳩隻貓搞到佢跳樓', '唔係班友錯唔通係隻貓自己睇唔開', '44']",2,1,3615384,2024,1
2024年1月31日 22:13:10,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '@guo_chit_chit', '43']",2,2,3615384,2024,1
2024年2月1日 00:24:56,"['屌佢老味 咩學校', '佛教葉紀南紀念中學', '40']",0,1,3615384,2024,2
2024年1月31日 22:40:35,"['佛教葉紀南紀念中學', '聯絡電話: 2495 3363', '電郵地址: ykn-mail@byknmc.edu.hk', '41']",2,3,3615384,2024,1
2024年1月31日 22:16:24,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '@siu_.8._', '@tsz8859', '@guo_chit_chit', '推到班仆街自跳']",39,2,3615384,2024,1
2024年1月31日 22:00:40,"['又係呢啲，拍片放上網都算，仲要tag埋啲人出黎', '35']",2,1,3615384,2024,1
2024年1月31日 21:43:25,['推呀 屌'],34,2,3615384,2024,1
2024年1月31日 22:40:03,"['仲叫人係香港生，生撚到不知所謂！一個玩乞丐一個玩貓，屌你老母！', '其實每個年代應該都有呢類', '冇老豆老母教嘅廢物人渣', '', '但呢班學生真係好撚弱智', '弱智係在於有鏡頭影住都照做']",31,3,3615384,2024,1
2024年1月31日 22:16:24,"['', '睇唔清啲id', '其中一個係@_d2rty_2', '@siu_.8._', '@tsz8859', '@guo_chit_chit', '推到班冚家產死']",27,1,3615384,2024,1
2024年1月31日 22:45:17,"['唔敢睇 香港？', '香港公屋走廊', '幾個中學生想捉隻貓', '隻貓受驚', '好似窗邊跳咗落街', '太濛 睇唔清 鏡頭又跟唔到', '唔似想捉。腳都踢埋咩料']",29,5,3615384,2024,1
2022年4月7日 10:37:47,"['點解冬冬草同印仔成日打孖出現', '', '是靚晚？', '集團式PR', '23']",1,1,2958315,2022,4
2022年4月7日 10:32:49,"['叫Pandamart嘛 我送', '17']",0,1,2958315,2022,4
2022年4月7日 10:43:57,"['邊度', '關你撚事？', '6']",0,3,2958315,2022,4
2022年4月7日 10:32:57,"['是', '點解你咁多ac', '4']",0,2,2958315,2022,4
2022年4月7日 10:41:43,"['點解冬冬草同印仔成日打孖出現', '', '是靚晚？', '集團式PR', '有無邊間話靚根本唔靚', '你留意吓post就知，雀巢、大快活、華御結出現頻率', '', '唔話打手都唔信啦', '2']",0,1,2958315,2022,4
2022年4月7日 10:38:44,"['顯示更多', '米答嗲拉', '你邊位啊名都改得柒過人', '冬蛇浩𠹌鱷', '條柒頭忍佢好耐', '我老友人都走左仲改名抽佢水', '2']",0,2,2958315,2022,4
2022年4月7日 10:36:15,"['顯示更多', '點解你咁多ac', '因為有唔同browser', '米答嗲拉', '你邊位啊名都改得柒過人', '2']",0,1,2958315,2022,4
2022年4月7日 10:35:06,"['叫Pandamart嘛 我送', '你送得來都溶哂', '我騎狗好L快', '2']",0,1,2958315,2022,4
2022年4月7日 10:34:58,"['點解冬冬草同印仔成日打孖出現', '', '是靚晚？', '你講#2 ？ 唔撚識佢']",2,0,2958315,2022,4
2022年4月7日 10:33:39,"['唔食蒸魚做宵夜？', '2']",0,1,2958315,2022,4
2022年4月7日 10:32:45,"['今晚又係老地方等？', '3']",1,2,2958315,2022,4
2022年4月7日 11:05:36,"['你也是真心老友而非五毛0尊', '1']",0,1,2958315,2022,4
2022年4月7日 10:40:22,"['顯示更多', '冬蛇浩𠹌鱷', '條柒頭忍佢好耐', '我老友人都走左仲改名抽佢水', '我們懷念唔再返印度RAP', '冇計', '閻羅王都嫌佢肉臭叫佢死番上人間做游魂野狗', '1']",0,1,2958315,2022,4
2022年4月7日 10:38:45,"['顯示更多', '小妹同你冇老地方', '已Block，樓主柒頭扮老友撚屌雙面人', '講得好', '認同請分享']",1,0,2958315,2022,4
2022年4月7日 10:35:54,"['今晚又係老地方等？', '小妹同你冇老地方', '已Block，樓主柒頭扮老友撚屌雙面人', '係兩家茶飯，五毛狗']",1,0,2958315,2022,4
2022年4月7日 10:35:44,"['今晚又係老地方等？', '小妹同你冇老地方', '已Block，樓主柒頭扮老友撚屌雙面人', '講得好', '1']",0,2,2958315,2022,4
2022年4月7日 10:35:07,"['今晚又係老地方等？', '小妹同你冇老地方', '已Block，樓主柒頭扮老友撚屌雙面人', '1']",0,2,2958315,2022,4
2022年4月7日 10:34:21,"['叫Pandamart嘛 我送', '你送得來都溶哂', '2']",1,1,2958315,2022,4
2022年4月7日 10:33:38,"['是', '點解你咁多ac', '米踢爆是咪想老友又Bam', '1']",0,1,2958315,2022,4
2022年4月7日 21:18:59,"['顯示更多', '你唔好再嗌我老友', '我唔想人哋以為我同庇護工場啲人有關聯', '庇護工場果個唔係慘過番印度咩', '你睇你幾清楚', '擺明就係入面嘅人', '唔再番印度先係真老友']",0,0,2958315,2022,4
2022年4月7日 21:17:54,"['顯示更多', '老友原來你咁掛住佢', '你唔好再嗌我老友', '我唔想人哋以為我同庇護工場啲人有關聯', '庇護工場果個唔係慘過番印度咩', '你睇你幾清楚', '擺明就係入面嘅人', '0']",0,1,2958315,2022,4
2022年4月7日 21:07:33,"['顯示更多', '對我可以繼續騎着佢送餐不計前嫌', '我以後會買麥炸雞骨俾佢食', '你返嚟啦', '老友原來你咁掛住佢', '你唔好再嗌我老友', '我唔想人哋以為我同庇護工場啲人有關聯', '庇護工場果個唔係慘過番印度咩', '0']",0,1,2958315,2022,4
2017年4月4日 11:08:03,"['1.係床上食嘢 懶得行去洗手', '會Dump麵包碎同餅乾碎落街', '心諗可以順便餵雀', '', '2.用噴壺同植物澆水', '噴上癮 噴到個窗口流晒水', '', '3.屋企人話我細個係露台養蝌蚪', '某日蝌蚪變青蛙 跳晒落街', '', '4.捉到蟲 唔忍心殺死 就會dump落街']",1,0,186919,2017,4
2017年4月6日 09:37:33,"['仲試過成個椰青飛落街個陣細過', '好彩好中人唔係就大獲', '之後比人打撚到仆街', '深水埗唐街黎']",0,0,186919,2017,4
2017年4月6日 08:39:31,['榴蓮'],0,0,186919,2017,4
2017年4月6日 04:05:24,"['早排男朋友係屋企飲醉左', '然後嘔到成個垃圾桶都係嘔吐物', '當我係廁所洗條毛巾俾佢嘅時候 見到佢腳浮浮拎住個垃圾桶將成桶嘔吐物倒左落街 之後佢好似無事咁行反入房上床訓', '聽住啲嘔吐物成pat咁pat左落地下都幾撚爽', '我都試過 正想講']",0,0,186919,2017,4
2017年4月5日 03:54:13,['丟你老母'],0,0,186919,2017,4
2017年4月5日 03:49:50,"['細個試過將所有玩具丟哂落街', '', '我係被人丟D玩具落街', '當年有親戚黎我屋企玩', '個堂家姐好窮、特別葡萄我多煮飯仔玩具', '趁我出廳丟左幾件野落街', '', '我阿媽唔想令其他親戚尷尬', '所以偷偷地落去執返', '但只執到兩件', '有三四件已經唔見左', '屌你個親戚我細個差啲俾架玩具車掟中', '差一個身位就掟中我']",0,0,186919,2017,4
2017年4月4日 22:34:19,"['點左火既紙飛機', '', '發夢果時']",0,0,186919,2017,4
2017年4月4日 22:24:36,"['我試過丟貓ge嘔吐物落街', '報答樓下成日嘈住曬ge一班車房佬']",0,0,186919,2017,4
2017年4月4日 22:23:22,"['細個試過將所有玩具丟哂落街', '', '我係被人丟D玩具落街', '當年有親戚黎我屋企玩', '個堂家姐好窮、特別葡萄我多煮飯仔玩具', '趁我出廳丟左幾件野落街', '', '我阿媽唔想令其他親戚尷尬', '所以偷偷地落去執返', '但只執到兩件', '有三四件已經唔見左']",0,0,186919,2017,4
2017年4月4日 22:19:15,"['老母', '', '', '警已報']",0,0,186919,2017,4
2017年4月4日 21:49:45,[],0,0,186919,2017,4
2017年4月4日 21:44:40,"['本來想講睇新聞見過人掉床肉落街', '點知見到已經有人POST左']",0,0,186919,2017,4
2017年4月4日 21:43:02,"['個po好多仆街仔', '利申我唔係', '生仔真係好撚難教', '女都會掟']",0,0,186919,2017,4
2017年4月4日 20:04:32,"['細細個頂唔順老豆食煙，趁佢唔知掉左佢幾盒煙落街，點知俾佢發現打到喊。', '', '利申:已經唔係度']",0,0,186919,2017,4
2017年4月4日 20:04:18,"['屌', '幾個月前樓上掉啲包住屎既紙巾落黎', '咁岩窗口位曬緊衫，有啲屎汁彈咗落去']",0,0,186919,2017,4
2017年4月4日 19:58:31,['你老母'],0,0,186919,2017,4
2017年4月4日 19:57:07,"['唔知算唔算', '試過親眼睇住朋友係窗屙尿落街']",0,0,186919,2017,4
2017年4月4日 19:50:49,"['打風或者大風果陣拉一張勁長既紙巾等佢飄下飄下', '最後係斷左', '試過 雖然無斷 但俾樓下對面單位個阿姨怒啤我 但明明就無阻住佢睇個風景']",0,0,186919,2017,4
2017年4月4日 19:43:33,"['發夢夢見 用d膠袋整水彈丟落街，間唔中聽到有人屌老母 仲有d 他媽哥池機，飯餸呀 射紙飛機', '利申:全發夢見到']",0,0,186919,2017,4
2017年4月4日 19:39:54,['999ed'],0,0,186919,2017,4
2019年3月12日 06:20:42,['屌下個post我開嘅話叫冇戴套扑野誤中aids'],9,0,1058172,2019,3
2019年3月12日 17:01:49,"['而家meta都係斬比牙朗燒味', '邊個再敢話fifa唔真實']",6,0,1058172,2019,3
2019年3月12日 06:24:04,['開pack唔中嘉年華尼馬'],6,0,1058172,2019,3
2019年3月12日 11:27:42,"['刷夠，', '改左名做lihkg helper', '幫大家刷一陣', '', '貝利隊章', '撞到巴打', '', '兩個helper']",5,0,1058172,2019,3
2019年3月12日 14:08:32,"['大家仲記唔記得季初玩fut個陣', '我最記得個陣一起手砌西甲 干sir成3皮野一張', 'If ben爺好好用', '中場Wass', '前鋒洛迪高 willams', '後防Theo 包列斯達', '全部起手好好用', 'promes rodrigo dembele', 'wass ben yedder kondogbia', 'gaya paulista lenglet arias', 'adan', '', '連之後點upgrade都記得哂', '', '仲記得第1個禮拜用依隊上人生第1次e3', '4']",0,2,1058172,2019,3
2019年3月12日 06:31:48,"['襯屋企個女人未返到屋企開機打第一鋪', '點知無拿拿係咁打電話過黎', '無聽三次仲繼續打', '打完過黎原來係話我知到邊度邊度', '屌贏緊一球即刻崩盤', '5']",1,2,1058172,2019,3
2019年3月13日 04:12:06,"['', '呢隊再upgrade 應該咩方向', '你打咩陣容先 講真 大把方向可以upgrade 你呢個陣', '又唔講budget', '', 'lm用toty尼馬', 'cm轉moment古列治', 'st轉真moment真朗同比利', 'rm轉toty包', 'rb用7chm toty ramos']",3,0,1058172,2019,3
2019年3月13日 01:11:38,"['顯示更多', '一條綠線牙朗點解可以9chem....', '國藉 球隊 聯賽', '真係依家先知...', 'weak link 橙色', 'strong link 綠色 （可以頂一條紅線）', 'perfect link 綠色 （頂兩條紅線）']",3,0,1058172,2019,3
2019年3月13日 04:13:33,"['', '呢隊再upgrade 應該咩方向', '你打咩陣容先 講真 大把方向可以upgrade 你呢個陣', 'Budget又唔講', '留邊隻又唔講', '打法又唔講', '', '係咪我提議完你就一定買得起呀', '2']",0,1,1058172,2019,3
2019年3月13日 01:52:28,"['顯示更多', '綠色2分', '橙色1分', '紅色無分', '啱位黎講，只要有max 嘅一半分就有6, 再睇loyalty mgr', '咁講， 睇番果個位有幾多條線連，', 'Weak link 橙色=1', 'strong link 綠=2', 'perfect link 綠 =3', '只要個球員連到既線夠total 既線就full chem', '好似 有5條線既cm位 咁個cm只要有perfect link +strong link 就夠chem / 2條strong link + 1weak link / perfect link + 2條weak link', '以我嘅理解就係咁', '咁同', '""perfect link，可以頂2條紅線', '""strong link，可以頂1條紅線""', '', '咪一樣?', '2']",0,2,1058172,2019,3
2019年3月12日 23:55:16,"['基沙文一晩跌80萬 爽', '2']",0,1,1058172,2019,3
2019年3月12日 17:38:53,"['顯示更多', '上年皇馬反杯祖記阿朗有出特別卡', '即係今年又會有一張', '今年同上年情況一樣都係阿朗一人反杯出線出硬', '唔同啦 上年作客贏三球', '番主場比人杯番三球之後臨完場12碼', '呢次作客輸兩球先反杯三球']",2,0,1058172,2019,3
2019年3月12日 10:10:19,"['唔屌你 恭喜你!', '2']",0,1,1058172,2019,3
2019年3月12日 10:04:15,"['幫人home win係唔係own goal 退出就ok?', '2']",0,1,1058172,2019,3
2019年3月13日 09:28:02,"['有冇比比鳥食評', '再講', '', '用緊真係好快！', '走得快、有速度、夠快呀', '長傳的話經常走穿對手後防，防守都可以 就算甩咗都可以速度追返', '不過進攻就一般', '出波唔算太準、射波更加唔駛講', '1']",0,2,1058172,2019,3
2019年3月13日 09:14:44,"['', '又一個']",1,0,1058172,2019,3
2019年3月13日 09:12:27,"['', '睇路']",1,0,1058172,2019,3
2019年3月13日 08:25:39,"['', '', '又一賤種，岩岩幫完佢']",1,0,1058172,2019,3
2019年3月13日 08:02:08,"['原來上年fut birthday有week 1-2x既totw sbc', '大集合定有得揀邊個week q', '大集合 只係保底81 都係開辣殺多', 'all totw咁咪全部野暴跌', '1']",0,1,1058172,2019,3
2019年3月13日 05:02:57,"['', '比你刷個阿根廷入波 刷完同我真打？死全家啦', '', '巴打打DR 你又知佢要刷?', '佢中前場都係阿根廷人 咪諗住比佢入先', 'dr黎架巴打', '唔打唔通掛機？', '1']",0,1,1058172,2019,3
2019年3月13日 04:41:20,"['Upgrade 領隊先，好重要', '1']",0,1,1058172,2019,3
2019年3月13日 04:39:18,"['呀朗個爭勝心真係J 出血', '2']",1,3,1058172,2019,3
2019年3月13日 04:14:13,"['', '呢隊再upgrade 應該咩方向', '你打咩陣容先 講真 大把方向可以upgrade 你呢個陣', 'Budget又唔講', '留邊隻又唔講', '打法又唔講', '', '係咪我提議完你就一定買得起呀', '', '', 'give me 5', '1']",0,1,1058172,2019,3
