,time,text,support,against,post_id,year,month
91,2023年12月19日 22:16:49,"['顯示更多', '再遲d 五,四成, 你層樓一文不值', '舊樓真心冇咩買黎等收購呢支歌仔唱啦，你唔見除咗戰前樓外，美孚同太古 呢d以前硬到咩咁既盤都冧晒價。政府只會不停調低收購舊樓難度。', '', '仲有就係，係收購攻防戰當中，你永遠唔知發展商收購咗幾多業權，特別啲舊唐樓，連地舖嗰啲，你以為仲有好多住戶人未賣，其實發展商可能同啲地舖業主傾緊，收埋就夠數，佢在明你在暗 ，小業主冇盤數睇 ，你唔放時人地放緊，你點夠薑坐貨坐咁耐 唔係以前架啦。', '', '依家講緊買層樓60年樓齡65%業權 已經收得你皮', '', '香港邊個大型屋苑就黎60？ 好走啦', '唔係政府放風 係機構放風恐嚇業主', '一時又話地契問題 一時又話市區收夠重建開支大過大西北新發展 根本就廢話 咁咪去新界起多啲囉', '', '要面對現實既問題 唔係話走唔走既問題', '而家50-60年樓齡既樓 多數咩人住？？', '一係就人地供到老 供到斷尾', '一係就拎黎收租', '', '假設層樓60年樓齡 業主都60幾歲70歲', '根本冇入息能力 市價可能7-8k', '你叫佢賣樓去邊？？！訓街定老人院', '定還是可以揸住2-3百萬申請公屋？？', '呢個係一個現實嘅問題，所以搞重建既市區重建局同d財團,', '一直都未有計劃收購重建大型屋苑，除咗業權龐大資金方面考慮問題之外 安置咁大批重建戶嗰度有難度，我上面嘅觀點只係講出客觀嘅事實 政府不停調低緊收購門檻，舊樓業主坐議價能力已經低咗好多，主要建議人唔好入手舊樓搏收購重建呢樣嘢', '2']",0,1,3581611,2023,12
92,2023年12月19日 20:47:09,"['50樓以前強拍門檻9成依家8成 黎緊去到7成，70年樓就6成 ，坐地起價能力已經冇咁高。', '總之見好就收 自己層樓值幾多錢個心冇底咩， 一個唔該 隔黎個陳師奶起飛腳賣先過你，你就係咁先，等強拍 ，強拍個價一定同收購價尾水差唔少', '', '所以呢越舊嘅樓越唔好掂', '再遲d 五,四成, 你層樓一文不值', '舊樓真心冇咩買黎等收購呢支歌仔唱啦，你唔見除咗戰前樓外，美孚同太古 呢d以前硬到咩咁既盤都冧晒價。政府只會不停調低收購舊樓難度。', '', '仲有就係，係收購攻防戰當中，你永遠唔知發展商收購咗幾多業權，特別啲舊唐樓，連地舖嗰啲，你以為仲有好多住戶人未賣，其實發展商可能同啲地舖業主傾緊，收埋就夠數，佢在明你在暗 ，小業主冇盤數睇 ，你唔放時人地放緊，你點夠薑坐貨坐咁耐 唔係以前架啦。', '', '依家講緊買層樓60年樓齡65%業權 已經收得你皮', '', '香港邊個大型屋苑就黎60？ 好走啦', '就算調低收購難度, 發展商都傾向收舊樓群', '', '大型屋苑有排都無份', '2']",0,2,3581611,2023,12
93,2023年12月19日 07:49:46,"['50樓以前強拍門檻9成依家8成 黎緊去到7成，70年樓就6成 ，坐地起價能力已經冇咁高。', '總之見好就收 自己層樓值幾多錢個心冇底咩， 一個唔該 隔黎個陳師奶起飛腳賣先過你，你就係咁先，等強拍 ，強拍個價一定同收購價尾水差唔少', '', '所以呢越舊嘅樓越唔好掂', '再遲d 五,四成, 你層樓一文不值', '2']",0,1,3581611,2023,12
94,2023年12月20日 10:09:48,"['我就十分贊成呢樣野 自己住唐樓 六十年樓 算係重點重建區域 之前已經有財團用萬七一尺收購 屌你老母間賣玉器既地舖話乜“唔等錢洗” “做左幾十年有感情” 唔肯賣 根本平時一個客都冇係度打發時間 可憐宜家層樓就塌咁款 政府日日寄信黎叫我哋翻新維修 果度報價先百幾萬. 宜家好啦 如果真係強拍我萬四都肯賣 想間舖收皮好耐', '強拍幾錢唔到你話事 ， 依家地價仆直，樓市幾年低位， 賣到一萬都要還神 仲想萬4', '冇所謂 反正本身冇人會買', '1']",0,1,3581611,2023,12
95,2023年12月20日 07:25:44,"['我就十分贊成呢樣野 自己住唐樓 六十年樓 算係重點重建區域 之前已經有財團用萬七一尺收購 屌你老母間賣玉器既地舖話乜“唔等錢洗” “做左幾十年有感情” 唔肯賣 根本平時一個客都冇係度打發時間 可憐宜家層樓就塌咁款 政府日日寄信黎叫我哋翻新維修 果度報價先百幾萬. 宜家好啦 如果真係強拍我萬四都肯賣 想間舖收皮好耐', '1']",0,1,3581611,2023,12
96,2023年12月20日 03:27:45,['我第一時間諗到嘅係大角咀條頂心杉'],1,0,3581611,2023,12
97,2023年12月20日 03:15:52,"['顯示更多', '搞得大屋苑就一定安排個竇俾你訓啦 成日訓街訓街咁 ，老人家講嘢就係咁一竹竿，過去20年強拍嗰啲全部瞓街？', '', '屋苑月份平均成交價，上地產網站查吓 ， 下下要等同一個單位下次成交 先知道個屋苑升跌，差餉物業估價署，銀行， 地產指數 ，全部唔使出啦 神邏輯', '你所謂而家賣10200嗰堆 高位有鬼上過13k咩', '', '有原區安置已經贏咗啦 將來個價少過而家有咩所謂？？ 而家叫你賤賣 你連天水圍都買唔番', '係?，唔通買層樓 住到強拍 老馮要政府俾層原區新樓俾你咩？ 咁樣嗰個買舊樓啦 ，舊樓又平，住完仲可以換新樓，事實上你買層舊樓，同一價錢買大d嘅空間住 個Credit已經用咗', '', '', '你要搵14700跌到 10200 搵到先當係？ 呢個命題本身已經錯咗 ，屋苑成交值幾錢係講緊個平均呎價，我頭先先俾呢兩條數係公開透明嘅地產網站 每月嘅成交平均呎價，對一個過萬單位既超大型屋苑嚟講，數據覆蓋量已經好公道?喇，14700 to 10200 即係跌30% ，美孚同一個單位買入賣出價跌30%既新聞，唔使我搵俾你啊？', '因為市建局收購係真係做到呢件事﹐但亦因為有先天Buff:', '1. 政府以豁免補地價形式批地予市建局作為其中一項補助措施', '2. 市建局可以食埋附近啲公共設施', '', '有識人住兼善里﹐市建局收完即刻係買咗附近大四喜。', '', '市建局: 2023年4月3日', '市建局向兼善里／福華街發展項目業主提出收購物業建議呎價為實用面積每平方呎16,022元，有關呎價是假定為同一地區七年樓齡的假設重置單位的呎價。', '', '', '但如果冇受市建局關照﹐就喺接近市價﹐如果本身得幾層﹐強拍所得就可能冇差咁遠。如果身已經起爆咗冇乜剩餘地積比﹐就可以少一半以上。', '', '恒基: 2021年07月10日', '強拍項目為深水埗耀東街9至14號舊樓，由恒基於無對手下以底價「一口價」5.24億統一業權，項目地盤7725方呎，以地積比率約9倍計，可建樓面69525方呎，每呎樓面地價約7537元。', '', '註: 7537呎價係用起盡計﹐舊樓本身得4層﹐業主收錢會跟比例多返', '', '但三四層啲舊樓都冇乜剩﹐所以將來收購好彩就市建局貼你新樓﹐唔係就拎住舊錢淨係夠買返舊樓再等強拍。']",1,0,3581611,2023,12
98,2023年12月20日 01:36:26,"['舊樓重建已經玩完', '市區地都四千蚊買到仲使乜收購多咁多成本', '除咗啟德 仲有幾多市區地']",1,0,3581611,2023,12
99,2023年12月20日 01:13:38,"['係網上730搵到', '', '一般最常見的誤解就是強拍只是強制出售發展商未成功收購的業權，所以有些不願出售自己單位的小業主往往會擔心自己的單位會被賤賣。實情當然不是，發展商是要將自己成功收購的單位，與未成功收購的單位一併為百份百業權並在市場以公開拍賣形式出售，售出的金額再以各單位的「現值」按比例攤分。舉例一幢六層高的唐樓，地舖現值500萬元，樓上五層每層現值100萬元，則整幢大廈總現值為1,000萬元，因此樓上每層佔整體的十分一。假如整幢大廈經公開拍賣可以賣得一億元，則樓上每層可從拍賣收入分得1,000萬元。上述安排其實是保障各小業主，例如地舖的業主理應分得比樓上多。', '', '覺得上面段野好似有d昆水成份', '', '當發展商A拿左9成業權，其實佢邊有原因出一億，又無人同佢爭', '', '反而如果有其他發展商B來爭，枱高個價只會益左本身揸大貨的發展商B、更加無人來爭', '', '最後底價成交', '', '咁諗有冇錯？', '即係就算做唔到強拍前幾戶，入咗強拍', '最後個價係全棟依強拍價按比例分？', 'yes', '', '發展商應該會參考自己平均買入價&人力成本&雜費 去落標', '即使比人搶咗 成單job都有得賺嘅', '如果冇人同佢爭 強拍果堆單位應該會高過平均少少']",1,0,3581611,2023,12
100,2023年12月20日 00:50:27,"['顯示更多', '係?，唔通買層樓 住到強拍 老馮要政府俾層原區新樓俾你咩？ 咁樣嗰個買舊樓啦 ，舊樓又平，住完仲可以換新樓，事實上你買層舊樓，同一價錢買大d嘅空間住 個Credit已經用咗', '', '', '你要搵14700跌到 10200 搵到先當係？ 呢個命題本身已經錯咗 ，屋苑成交值幾錢係講緊個平均呎價，我頭先先俾呢兩條數係公開透明嘅地產網站 每月嘅成交平均呎價，對一個過萬單位既超大型屋苑嚟講，數據覆蓋量已經好公道?喇，14700 to 10200 即係跌30% ，美孚同一個單位買入賣出價跌30%既新聞，唔使我搵俾你啊？', '搵新聞黎睇睇彩虹公屋都有得原區安置全新公屋啦', '點解冇得安置原區新樓？？？', '', '你個邏輯咪促進無限通縮？？', '回收價愈黎愈低 回收完重建完又賣一個新低價', '然後新低價又打沉之後同區二手收購價', '可能下年收5000 10年之後就收3000', '再十年之後收1000', '', '新樓賣價就係下年15k 10年後10k', '再十年後就6k', '', '無限通縮年輕人更加可以躺平啦 仲邊洗搵錢', '公屋老豆揸十幾萬已經係大地主級別', '居然淡淡會認為有可行性', '樓上搵咗俾你 13900去到9700 一樣跌30% 點睇？ 唔係平均價14700去到10200 咁跌30%就唔計？', '', '我嘅邏輯係舊樓唔值得買來博收購 ，我嘅論點係basic on 政府屢次調低舊樓收購條件大型屋苑舊樓面對多樣收購重建難度，從而令重建計劃較一般舊樓延期，達致收購條件（成數）更加低嘅情況，小業主更加冇得say，舊樓會隨着踏入重建條件而跑輸樓市，同通縮係風馬牛不相及兩回事 。', '一貫手法嚟, 柒完搵嘢借啲意spin', '', '你撚多佢一陣好喇, 佢死唔認柒沒完沒了']",1,0,3581611,2023,12
101,2023年12月20日 00:49:47,['入去做， 收內部消息'],1,0,3581611,2023,12
102,2023年12月20日 00:48:54,"['顯示更多', '係?，唔通買層樓 住到強拍 老馮要政府俾層原區新樓俾你咩？ 咁樣嗰個買舊樓啦 ，舊樓又平，住完仲可以換新樓，事實上你買層舊樓，同一價錢買大d嘅空間住 個Credit已經用咗', '', '', '你要搵14700跌到 10200 搵到先當係？ 呢個命題本身已經錯咗 ，屋苑成交值幾錢係講緊個平均呎價，我頭先先俾呢兩條數係公開透明嘅地產網站 每月嘅成交平均呎價，對一個過萬單位既超大型屋苑嚟講，數據覆蓋量已經好公道?喇，14700 to 10200 即係跌30% ，美孚同一個單位買入賣出價跌30%既新聞，唔使我搵俾你啊？', '條友出名房屋台小丑嚟, 講多少少露底架喇, 你唔洗咁認真', '', '成交新聞搵埋俾佢, 萬三跌到九千七, 睇下佢今次點兜', '叫你搵14700跌到10200wor？？搵啦', '14700to 10200係月份 平均成交黎 即是 高既月份有15000，低嘅月份有9000幾 你到底明唔明 大體講緊美孚跑輸樓市。', '1']",0,1,3581611,2023,12
103,2023年12月20日 00:42:48,"['顯示更多', '搞得大屋苑就一定安排個竇俾你訓啦 成日訓街訓街咁 ，老人家講嘢就係咁一竹竿，過去20年強拍嗰啲全部瞓街？', '', '屋苑月份平均成交價，上地產網站查吓 ， 下下要等同一個單位下次成交 先知道個屋苑升跌，差餉物業估價署，銀行， 地產指數 ，全部唔使出啦 神邏輯', '你所謂而家賣10200嗰堆 高位有鬼上過13k咩', '', '有原區安置已經贏咗啦 將來個價少過而家有咩所謂？？ 而家叫你賤賣 你連天水圍都買唔番', '係?，唔通買層樓 住到強拍 老馮要政府俾層原區新樓俾你咩？ 咁樣嗰個買舊樓啦 ，舊樓又平，住完仲可以換新樓，事實上你買層舊樓，同一價錢買大d嘅空間住 個Credit已經用咗', '', '', '你要搵14700跌到 10200 搵到先當係？ 呢個命題本身已經錯咗 ，屋苑成交值幾錢係講緊個平均呎價，我頭先先俾呢兩條數係公開透明嘅地產網站 每月嘅成交平均呎價，對一個過萬單位既超大型屋苑嚟講，數據覆蓋量已經好公道?喇，14700 to 10200 即係跌30% ，美孚同一個單位買入賣出價跌30%既新聞，唔使我搵俾你啊？', '條友出名房屋台小丑嚟, 講多少少露底架喇, 你唔洗咁認真', '', '成交新聞搵埋俾佢, 萬三跌到九千七, 睇下佢今次點兜', '1']",0,1,3581611,2023,12
104,2023年12月20日 00:06:39,"['顯示更多', '咁咪唔賣 到時開始有結構問題', '強制按市價賠+優先選購居屋囉', '大型屋苑拖到有結構問題 咁個二手市價一定閪到貼地，呢個就係問題所在，因為香港地只會逼你不停維修加固維修加固， 你個法團硬有錢都頂唔到 幾轉大型維修 唔使夾錢，', '', '另外你唔賣啫，一定會有人頂唔緊唔想夾錢維修， 只要有 一半人賣，就 強拍得 ，邊有咁團結呀，個價一定再打個折， 到時你層舊樓再唔值錢d ， 港樓成交價咁透明上網就查到', '', '舉例，美孚新村由高位14700 插到落依家10200 多過整體樓市跌幅近1成 相信都有啲啟示。', '你講咩高位14700多餘 係咪同一座向層數單位先？？', '做好research先講', '', '咁你咪睇下係咪超過一半人咁渴望訓街去賤賣既啫', '搞得大屋苑就一定安排個竇俾你訓啦 成日訓街訓街咁 ，老人家講嘢就係咁一竹竿，過去20年強拍嗰啲全部瞓街？', '', '屋苑月份平均成交價，上地產網站查吓 ， 下下要等同一個單位下次成交 先知道個屋苑升跌，差餉物業估價署，銀行， 地產指數 ，全部唔使出啦 神邏輯', '1']",0,1,3581611,2023,12
105,2023年12月19日 23:47:13,"['顯示更多', '唔係政府放風 係機構放風恐嚇業主', '一時又話地契問題 一時又話市區收夠重建開支大過大西北新發展 根本就廢話 咁咪去新界起多啲囉', '', '要面對現實既問題 唔係話走唔走既問題', '而家50-60年樓齡既樓 多數咩人住？？', '一係就人地供到老 供到斷尾', '一係就拎黎收租', '', '假設層樓60年樓齡 業主都60幾歲70歲', '根本冇入息能力 市價可能7-8k', '你叫佢賣樓去邊？？！訓街定老人院', '定還是可以揸住2-3百萬申請公屋？？', '呢個係一個現實嘅問題，所以搞重建既市區重建局同d財團,', '一直都未有計劃收購重建大型屋苑，除咗業權龐大資金方面考慮問題之外 安置咁大批重建戶嗰度有難度，我上面嘅觀點只係講出客觀嘅事實 政府不停調低緊收購門檻，舊樓業主坐議價能力已經低咗好多，主要建議人唔好入手舊樓搏收購重建呢樣嘢', '咁咪唔賣 到時開始有結構問題', '強制按市價賠+優先選購居屋囉', '大型屋苑拖到有結構問題 咁個二手市價一定閪到貼地，呢個就係問題所在，因為香港地只會逼你不停維修加固維修加固， 你個法團硬有錢都頂唔到 幾轉大型維修 唔使夾錢，', '', '另外你唔賣啫，一定會有人頂唔緊唔想夾錢維修， 只要有 一半人賣，就 強拍得 ，邊有咁團結呀，個價一定再打個折， 到時你層舊樓再唔值錢d ， 港樓成交價咁透明上網就查到', '', '舉例，美孚新村由高位14700 插到落依家10200 多過整體樓市跌幅近1成 相信都有啲啟示。', '1']",0,1,3581611,2023,12
